,Loss_RoomType,Loss_RoomBound,TotalLoss
0,"tf.Tensor(0.02727747, shape=(), dtype=float32)","tf.Tensor(0.6451651, shape=(), dtype=float32)","[<tf.Tensor: shape=(), dtype=float32, numpy=2.6514246>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.6689157>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.2934297>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.6017678>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.0137837>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.1869427>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.95168734>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.86047816>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.0524589>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.073239>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.9976544>
 <tf.Tensor: shape=(), dtype=float32, numpy=1.2228359>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.7376327>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.95461833>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.5499039>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.8840162>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.7882587>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.60984117>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.4922314>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.6452366>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.6313254>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.5898731>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.6301192>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.57555795>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.43726042>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.49067333>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.64490944>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.5711889>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.6113822>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.24116284>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.49052194>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.59173626>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.4858518>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.4005941>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35135645>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.7020977>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35916555>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.51866686>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.464351>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.5823512>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.28524923>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.16997159>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.52947533>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.81198794>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.29810107>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.5977536>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.40854716>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.58384395>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.39154106>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2273418>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.4412955>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.37741756>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2493344>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.47581884>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.48383695>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.60140187>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.302547>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.36477986>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.4702471>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.6316348>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.26533857>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.51118934>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.42011473>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.29237598>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.48789692>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3679006>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.17015545>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.38064826>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.4625752>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.65415454>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.5613437>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2963824>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2355871>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3179783>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.47863215>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.29110253>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.52345484>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3816766>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.41921097>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.25505298>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.45910743>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3056856>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35103655>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.42560747>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.8501588>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.15060519>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3897364>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.38177305>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2527283>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.47033745>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.18880609>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.31427363>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.53605497>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.41066733>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.16582601>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2482572>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.49862275>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35074067>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35813078>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.37604326>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.28697535>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.38214207>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.45965025>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.30622008>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3466916>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.29667833>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.19914171>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.36686718>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.40918237>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.39392665>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.51215595>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.44624954>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2772271>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2830158>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.43829086>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.39239898>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3711257>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.25922498>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3350669>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.17185177>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.324182>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2899025>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.1799479>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.42662567>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.30717158>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.30197605>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.19293663>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2776857>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.40822518>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.46302864>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.15223849>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.1737083>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.32287872>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.45751372>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.43174076>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.25430745>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.22876796>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3062843>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35691726>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.28735363>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3329321>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.45250148>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.16902086>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.26545957>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.22582696>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.19496688>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.56001496>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.32619536>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.46862352>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3765187>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.42443308>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35506824>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.1306963>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.13766925>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.33051336>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3082116>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.33715624>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.14484684>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.34347874>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.31480283>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3574383>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.22294372>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.18567929>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.34731117>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.21932314>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.1774397>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.17632818>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.39930123>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.51320773>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.42423353>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.20805787>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.25258136>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2947415>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.35422274>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.25669256>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.31060308>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.449557>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.21336521>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.41263443>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.18881953>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2931184>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2887204>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.24640058>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.30700883>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.18899332>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.32347497>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.21593657>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.22117475>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.19099502>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.23919071>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.21471922>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2720941>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.40806657>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.25052822>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.25417036>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.36364728>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.2689972>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.39446202>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.3278186>
 <tf.Tensor: shape=(), dtype=float32, numpy=0.33622128>]"
